station_id,datetime,Longitude,Latitude,time_n,pm25,temp,wind
41,2020-06-08T09:00:00Z,-121.247874,37.793392,1591606800,11.81,13.88888888888889,14.62
41,2020-06-08T10:00:00Z,-121.247874,37.793392,1591610400,10.81,13.333333333333334,14.305000000000001
41,2020-06-08T11:00:00Z,-121.247874,37.793392,1591614000,12.81,12.777777777777779,14.47
41,2020-06-08T12:00:00Z,-121.247874,37.793392,1591617600,11.81,12.777777777777779,15.1
41,2020-06-08T13:00:00Z,-121.247874,37.793392,1591621200,10.81,13.333333333333334,15.185
41,2020-06-08T14:00:00Z,-121.247874,37.793392,1591624800,11.81,14.444444444444445,15.43
41,2020-06-08T15:00:00Z,-121.247874,37.793392,1591628400,12.81,16.666666666666668,15.085
41,2020-06-08T16:00:00Z,-121.247874,37.793392,1591632000,13.81,18.88888888888889,15.799999999999999
41,2020-06-08T17:00:00Z,-121.247874,37.793392,1591635600,12.81,20.555555555555557,16.23
41,2020-06-08T18:00:00Z,-121.247874,37.793392,1591639200,10.81,22.22222222222222,16.425
41,2020-06-08T19:00:00Z,-121.247874,37.793392,1591642800,10.81,23.88888888888889,16.52
41,2020-06-08T20:00:00Z,-121.247874,37.793392,1591646400,11.81,25,16.720000000000002
41,2020-06-08T21:00:00Z,-121.247874,37.793392,1591650000,10.81,26.666666666666668,16.755
41,2020-06-08T22:00:00Z,-121.247874,37.793392,1591653600,12.81,27.22222222222222,16.42
41,2020-06-08T23:00:00Z,-121.247874,37.793392,1591657200,11.81,27.77777777777778,15.655
41,2020-06-09T00:00:00Z,-121.247874,37.793392,1591660800,10.81,28.333333333333332,16.375
41,2020-06-09T01:00:00Z,-121.247874,37.793392,1591664400,11.81,27.77777777777778,15.765
41,2020-06-09T02:00:00Z,-121.247874,37.793392,1591668000,15.81,26.666666666666668,15.419999999999998
41,2020-06-09T03:00:00Z,-121.247874,37.793392,1591671600,15.81,24.444444444444443,14.245000000000001
41,2020-06-09T04:00:00Z,-121.247874,37.793392,1591675200,13.81,21.11111111111111,14.235000000000001
41,2020-06-09T05:00:00Z,-121.247874,37.793392,1591678800,13.81,20,13.985000000000001
41,2020-06-09T06:00:00Z,-121.247874,37.793392,1591682400,12.81,19.444444444444443,13.74
41,2020-06-09T07:00:00Z,-121.247874,37.793392,1591686000,13.81,18.333333333333332,14.690000000000001
41,2020-06-09T08:00:00Z,-121.247874,37.793392,1591689600,13.81,17.22222222222222,15.925
41,2020-06-09T09:00:00Z,-121.247874,37.793392,1591693200,12.81,15.555555555555555,1.4449999999999998
41,2020-06-09T10:00:00Z,-121.247874,37.793392,1591696800,13.81,15,2.425
41,2020-06-09T11:00:00Z,-121.247874,37.793392,1591700400,16.810000000000002,13.88888888888889,5.234999999999999
41,2020-06-09T12:00:00Z,-121.247874,37.793392,1591704000,17.810000000000002,12.777777777777779,10.615000000000002
41,2020-06-09T13:00:00Z,-121.247874,37.793392,1591707600,18.810000000000002,13.88888888888889,10.915
41,2020-06-09T14:00:00Z,-121.247874,37.793392,1591711200,16.810000000000002,17.77777777777778,13.635
41,2020-06-09T15:00:00Z,-121.247874,37.793392,1591714800,15.81,20.555555555555557,14.424999999999999
41,2020-06-09T16:00:00Z,-121.247874,37.793392,1591718400,14.81,22.77777777777778,14.665000000000001
41,2020-06-09T17:00:00Z,-121.247874,37.793392,1591722000,12.81,25,15.085
41,2020-06-09T18:00:00Z,-121.247874,37.793392,1591725600,14.81,27.22222222222222,14.735000000000001
41,2020-06-09T19:00:00Z,-121.247874,37.793392,1591729200,13.81,29.444444444444443,15.105
41,2020-06-09T20:00:00Z,-121.247874,37.793392,1591732800,11.81,31.11111111111111,16.900000000000002
41,2020-06-09T21:00:00Z,-121.247874,37.793392,1591736400,12.81,31.666666666666668,17.64
41,2020-06-09T22:00:00Z,-121.247874,37.793392,1591740000,15.81,32.77777777777778,17.029999999999998
41,2020-06-09T23:00:00Z,-121.247874,37.793392,1591743600,13.81,33.333333333333336,16.51
41,2020-06-10T00:00:00Z,-121.247874,37.793392,1591747200,12.81,32.77777777777778,16.525
41,2020-06-10T01:00:00Z,-121.247874,37.793392,1591750800,11.81,32.77777777777778,16.455
41,2020-06-10T02:00:00Z,-121.247874,37.793392,1591754400,11.81,31.666666666666668,15.825000000000001
41,2020-06-10T03:00:00Z,-121.247874,37.793392,1591758000,13.81,28.333333333333332,15.445
41,2020-06-10T04:00:00Z,-121.247874,37.793392,1591761600,13.81,26.11111111111111,14.319999999999999
41,2020-06-10T05:00:00Z,-121.247874,37.793392,1591765200,11.81,24.444444444444443,13.845000000000002
41,2020-06-10T06:00:00Z,-121.247874,37.793392,1591768800,11.81,23.333333333333332,14.02
41,2020-06-10T07:00:00Z,-121.247874,37.793392,1591772400,13.81,22.22222222222222,15.129999999999999
41,2020-06-10T08:00:00Z,-121.247874,37.793392,1591776000,13.81,21.11111111111111,16.909999999999997
41,2020-06-10T09:00:00Z,-121.247874,37.793392,1591779600,14.81,20.555555555555557,17.895
41,2020-06-10T10:00:00Z,-121.247874,37.793392,1591783200,14.81,19.444444444444443,18.085
41,2020-06-10T11:00:00Z,-121.247874,37.793392,1591786800,12.81,18.333333333333332,8.655000000000001
41,2020-06-10T12:00:00Z,-121.247874,37.793392,1591790400,13.81,16.666666666666668,9.770000000000001
41,2020-06-10T13:00:00Z,-121.247874,37.793392,1591794000,13.81,17.77777777777778,10.535
41,2020-06-10T14:00:00Z,-121.247874,37.793392,1591797600,15.81,21.11111111111111,15.725
41,2020-06-10T15:00:00Z,-121.247874,37.793392,1591801200,14.81,23.88888888888889,14.489999999999998
41,2020-06-10T16:00:00Z,-121.247874,37.793392,1591804800,17.810000000000002,26.11111111111111,14.550000000000002
41,2020-06-10T17:00:00Z,-121.247874,37.793392,1591808400,15.81,28.333333333333332,15.334999999999999
41,2020-06-10T18:00:00Z,-121.247874,37.793392,1591812000,15.81,30,15.215
41,2020-06-10T19:00:00Z,-121.247874,37.793392,1591815600,17.810000000000002,32.22222222222222,16.240000000000002
41,2020-06-10T20:00:00Z,-121.247874,37.793392,1591819200,19.810000000000002,34.44444444444444,17.794999999999998
41,2020-06-10T21:00:00Z,-121.247874,37.793392,1591822800,15.81,34.44444444444444,16.145
41,2020-06-10T22:00:00Z,-121.247874,37.793392,1591826400,14.81,35,15.68
